cellID,layer,x,y,f_cult,farm_hectares,dC_10_1,dC_10_2,dC_10_3,dC_10_4,dC_10_5,dC_20_1,dC_20_2,dC_20_3,dC_20_4,dC_20_5,dC_30_1,dC_30_2,dC_30_3,dC_30_4,dC_30_5
Unique cell ID,County code,Longitude,Latitude,Fraction cultivated,Hectares cultivated,"Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density"
109,1992,-100.4673162,48.95187153,0.376,94000,0.609383193,1.217992636,1.825828825,2.432892252,3.039183411,1.217992636,2.432892252,3.644702794,4.853428211,6.059072449,1.825828825,3.644702794,5.45663523,7.261639456,9.059728793
110,792,-99.79346861,48.97164787,0.308,77000,0.593928414,1.187329336,1.780202804,2.37254886,2.964367542,1.187329336,2.37254886,3.55565889,4.736659742,5.915551736,1.780202804,3.55565889,5.326369327,7.092335186,8.853557539
111,42,-99.11923919,48.98819973,0.434,108500,0.710424164,1.420153304,2.129187545,2.837527014,3.545171837,1.420153304,2.837527014,4.252122138,5.663939683,7.072980656,2.129187545,4.252122138,6.368807178,8.479246063,10.58344219
112,2561,-95.06964008,49.01966258,0.102,25500,0.397668811,0.794522037,1.190560682,1.585785753,1.980198256,0.794522037,1.585785753,2.373799196,3.158570411,3.940107447,1.190560682,2.373799196,3.549742699,4.718418348,5.8798533
115,2835,-68.20971824,46.19658148,0.018,4500,0.388757406,0.776819557,1.164187042,1.550860449,1.936840364,0.776819557,1.550860449,2.322127377,3.090625041,3.856358143,1.164187042,2.322127377,3.473836868,4.619331384,5.75862679
116,2399,-123.7550847,45.73360062,0.002,500,0.936099854,1.871089311,2.804969688,3.7377423,4.669408467,1.871089311,3.7377423,5.599969503,7.457781455,9.311188691,2.804969688,5.599969503,8.385035004,11.16020175,13.92550529
117,1591,-123.1391061,45.86183654,0.028,7000,0.670507675,1.339924208,2.008250758,2.675488488,3.341638557,1.339924208,2.675488488,4.006702126,5.333574404,6.656114608,2.008250758,4.006702126,5.995385435,7.97433202,9.943573214
118,3085,-122.520774,45.9873103,0.014,3500,0.609667458,1.218588359,1.826763365,2.434193139,3.040878344,1.218588359,2.434193139,3.646819642,4.856473171,6.063159028,1.826763365,3.646819642,5.460186727,7.266882515,9.066924901
120,1408,-121.2772073,46.22989979,0.004,1000,0.697961206,1.394683073,2.090166769,2.784413465,3.47742433,1.394683073,2.784413465,4.169200534,5.549053637,6.923982131,2.090166769,4.169200534,6.237132875,8.293995375,10.33981962
121,1408,-120.6520542,46.34698018,0.224,56000,0.210093397,0.419860499,0.629301646,0.838417179,1.047207439,0.419860499,0.838417179,1.255672766,1.671629982,2.086291553,0.629301646,1.255672766,1.879122553,2.499660202,3.117294907
122,1408,-120.0247106,46.46122776,0.33,82500,0.154726944,0.309332002,0.463815207,0.618176597,0.772416207,0.309332002,0.618176597,0.926534072,1.23440471,1.541788798,0.463815207,0.926534072,1.388157555,1.848686619,2.308122225
123,2148,-119.3952201,46.57262538,0.33,82500,0.068284241,0.136573216,0.204866852,0.273165072,0.341467803,0.136573216,0.273165072,0.40977497,0.546402316,0.683046513,0.204866852,0.40977497,0.614722345,0.819706965,1.024726818
124,2583,-118.7636271,46.68115612,0.59,147500,0.125303384,0.250585737,0.375846956,0.501086938,0.626305578,0.250585737,0.501086938,0.751502775,1.001832424,1.25207506,0.375846956,0.751502775,1.12696467,1.502229857,1.877295549
125,1061,-118.1299771,46.7868033,0.358,89500,0.383331949,0.76639425,1.149186766,1.531709356,1.913961884,0.76639425,1.531709356,2.295944209,3.059097696,3.821168708,1.149186766,2.295944209,3.440268581,4.582156134,5.721603119
126,1976,-117.4943168,46.88955052,0.82,205000,0.666968331,1.333304325,1.999008058,2.664079611,3.32851906,1.333304325,2.664079611,3.992326486,5.318045577,6.641237513,1.999008058,3.992326486,5.9799574,7.96190292,9.938165163
127,450,-116.8566935,46.98938163,0.384,96000,0.759682424,1.518696521,2.277042082,3.0347189,3.791726767,1.518696521,3.0347189,4.548065475,6.058734584,7.566724565,2.277042082,4.548065475,6.813064569,9.072033755,11.32496742
130,1122,-114.9325373,47.27122156,0.01,2500,0.31999982,0.639162219,0.957488333,1.274979297,1.591636245,0.639162219,1.274979297,1.907460314,2.536614355,3.1624505,0.957488333,1.907460314,2.849946597,3.784977833,4.712584678
131,1337,-114.287558,47.35923305,0.18,45000,0.241330368,0.482194211,0.722592103,0.962524616,1.201992323,0.482194211,0.962524616,1.440995798,1.917612339,2.392378823,0.722592103,1.440995798,2.155226552,2.865299831,3.571231103
134,2030,-112.3425724,47.60525898,0.132,33000,0.212600343,0.42490833,0.636924211,0.848648239,1.060080666,0.42490833,0.848648239,1.271221744,1.692630862,2.11287761,0.636924211,1.271221744,1.902899406,2.531964004,3.158422344
135,2030,-111.6910752,47.68121889,0.628,157000,0.21882606,0.43740743,0.655744286,0.873836805,1.091685163,0.43740743,0.873836805,1.309289538,1.743767045,2.177270739,0.655744286,1.309289538,1.96064053,2.609802035,3.256778825
136,1416,-111.0380861,47.75413251,0.684,171000,0.28504174,0.569756363,0.85414416,1.13820542,1.421940432,0.569756363,1.13820542,1.705349487,2.271190883,2.835731924,0.85414416,1.705349487,2.553623803,3.398974929,4.241410688
137,1416,-110.383662,47.82398728,0.54,135000,0.329244801,0.658099334,0.986563978,1.314639113,1.642325119,0.658099334,1.314639113,1.969622378,2.623052168,3.274931526,0.986563978,1.969622378,2.949185461,3.925263489,4.897866723
138,1416,-109.7278603,47.89077111,0.226,56500,0.271648112,0.543093913,0.814337513,1.085379023,1.356218553,0.543093913,1.085379023,1.626856216,2.167526381,2.707390406,0.814337513,1.626856216,2.437559106,3.246449177,4.053529426
139,1994,-109.0707393,47.95447235,0.062,15500,0.303023458,0.605617739,0.907783206,1.209520223,1.510829152,0.605617739,1.209520223,1.811710359,2.412191056,3.010965224,0.907783206,1.811710359,2.711791275,3.608035771,4.500453664
140,2907,-108.4123581,48.0150798,0.076,19000,0.28406518,0.56776579,0.851102246,1.134074962,1.416684353,0.56776579,1.134074962,1.698930836,2.262336736,2.824295982,0.851102246,1.698930836,2.543496983,3.384811898,4.222886794
141,2907,-107.7527763,48.07258276,0.148,37000,0.25900387,0.517788414,0.776353819,1.034700274,1.292827965,0.517788414,1.034700274,1.550737083,2.065900345,2.580191565,0.776353819,1.550737083,2.323154866,3.093612245,3.862114296
142,1029,-107.0920545,48.12697099,0.064,16000,0.25267564,0.505237923,0.757686877,1.010022532,1.262244915,0.505237923,1.010022532,1.514354057,2.018232729,2.521658778,0.757686877,1.514354057,2.270002317,3.024632434,3.778245184
143,1029,-106.4302538,48.17823476,0.41,102500,0.248238882,0.49631818,0.744237974,0.991998343,1.239599364,0.49631818,0.991998343,1.487041118,1.981447136,2.475217028,0.744237974,1.487041118,2.228411558,2.968351426,3.706862849
144,1468,-105.7674357,48.22636485,0.442,110500,0.309371721,0.618442554,0.927212737,1.235682509,1.543852108,0.618442554,1.235682509,1.851721772,2.466562247,3.08020584,0.927212737,1.851721772,2.773533535,3.692654456,4.609090967
145,1468,-105.1036626,48.27135254,0.528,132000,0.308133913,0.616063106,0.923787646,1.231307602,1.538623042,0.616063106,1.231307602,1.845734035,2.459342949,3.072134891,0.923787646,1.845734035,2.765841007,3.684110406,4.600544073
146,1468,-104.4389974,48.31318968,0.438,109500,0.309161151,0.618091631,0.926791556,1.235261037,1.543500188,0.618091631,1.235261037,1.851509123,2.466836796,3.081244962,0.926791556,1.851509123,2.774155761,3.694734529,4.613248488
147,2913,-103.7735033,48.35186862,0.614,153500,0.513102275,1.0254063,1.536912892,2.047622868,2.557537045,1.0254063,2.047622868,3.066656241,4.082512958,5.095199555,1.536912892,3.066656241,4.589252112,6.104722571,7.613089682
148,2913,-103.1072443,48.38738226,0.622,155500,0.631587229,1.262221116,1.891902569,2.520632498,3.148411814,1.262221116,2.520632498,3.775241425,5.026055175,6.273081026,1.891902569,3.775241425,5.650041133,7.516326256,9.374121357
149,1649,-102.4402846,48.41972408,0.398,99500,0.544824357,1.088849799,1.632077076,2.174506942,2.716140147,1.088849799,2.174506942,3.256977444,4.336267318,5.412382579,1.632077076,3.256977444,4.874721399,6.485329241,8.088821267
150,672,-101.7726888,48.4488881,0.69,172500,0.603997381,1.207179,1.809545414,2.41109718,3.011834854,1.207179,2.41109718,3.611758992,4.809168887,6.003331316,1.809545414,3.611758992,5.406655756,7.194250732,8.974558943
151,160,-101.1045221,48.4748689,0.692,173000,0.598252044,1.195602608,1.79205241,2.387602167,2.982252595,1.195602608,2.387602167,3.576004412,4.760815082,5.942039912,1.79205241,3.576004412,5.351875368,7.119684639,8.879451586
152,2408,-100.4358499,48.49766168,0.43,107500,0.736001666,1.470824853,2.204470655,2.936940169,3.668234491,1.470824853,2.936940169,4.398354718,5.855077268,7.307116588,2.204470655,4.398354718,6.581681784,8.754481447,10.9167833
153,2955,-99.7667378,48.51726217,0.706,176500,0.703767127,1.40657128,2.108413155,2.809293448,3.509212856,1.40657128,2.809293448,4.208172075,5.603212733,6.994420992,2.108413155,4.208172075,6.299295564,8.381802424,10.45571146
154,42,-99.09725188,48.53366672,0.782,195500,0.717442819,1.434193749,2.15025291,2.865620422,3.580296406,1.434193749,2.865620422,4.29428098,5.720176381,7.143307584,2.15025291,4.29428098,6.432087447,8.563675548,10.68904852
155,41,-98.42745828,48.54687227,0.846,211500,0.69938635,1.398067589,2.096043877,2.793315369,3.489882225,1.398067589,2.793315369,4.1857446,5.575356542,6.962152454,2.096043877,4.1857446,6.269106423,8.346133598,10.41683038
156,768,-97.75742338,48.55687632,0.782,195500,0.757069379,1.512755024,2.267058446,3.019981158,3.77152467,1.512755024,3.019981158,4.521690496,6.017895132,7.50860716,2.267058446,4.521690496,6.763936966,8.993838674,11.21143644
157,2397,-97.0872137,48.56367702,0.914,228500,0.718709675,1.436459828,2.153251359,2.869085169,3.583962157,1.436459828,2.869085169,4.297883224,5.722861194,7.144026282,2.153251359,4.297883224,6.433919899,8.561385688,10.6803049
158,2397,-96.41689584,48.56727308,0.544,136000,0.262743492,0.525295619,0.787656306,1.049825481,1.311803069,0.525295619,1.049825481,1.573588996,2.096585569,2.618814608,0.787656306,1.573588996,2.357796067,3.14027552,3.921025353
159,794,-95.7465365,48.56766383,0.354,88500,0.452276738,0.903603484,1.353981378,1.80341156,2.251895169,0.903603484,1.80341156,2.699433347,3.591677966,4.480154537,1.353981378,2.699433347,4.036386688,5.364872181,6.684920607
160,2561,-95.07620238,48.56484918,0.026,6500,0.258923072,0.517336102,0.775239744,1.032634655,1.28952149,0.517336102,1.032634655,1.545900902,2.057140082,2.566357435,0.775239744,1.545900902,2.312001159,3.073558204,3.830589723
161,2459,-94.40596017,48.55882968,0.062,15500,0.43982024,0.879473238,1.318958461,1.758275375,2.197423447,0.879473238,1.758275375,2.636402144,3.513849275,4.390612503,1.318958461,2.636402144,3.952316644,5.266687557,6.579500479
165,2835,-68.39487186,45.76511819,0.008,2000,0.253146826,0.505656863,0.757530926,1.008769832,1.259374397,0.505656863,1.008769832,1.509345436,2.007390203,2.502910659,0.757530926,1.509345436,2.255465562,2.995913335,3.730710788
166,2409,-67.7806982,45.63480555,0.004,1000,0.425648579,0.850198449,1.273651075,1.696007924,2.117270461,0.850198449,1.696007924,2.537440152,3.374506857,4.207219764,1.273651075,2.537440152,3.791406802,5.035590598,6.270031113
167,2399,-123.5714348,45.30262388,0.014,3500,0.679008981,1.356798407,2.033369562,2.708723729,3.382862194,1.356798407,2.708723729,4.05578624,5.397996209,6.73536391,2.033369562,4.05578624,6.067284701,8.067899614,10.05766565
168,2514,-122.9590773,45.42989091,0.23,57500,0.750018711,1.498875465,2.246571443,2.993107826,3.738485796,1.498875465,2.993107826,4.482706533,5.967681035,7.448040781,2.246571443,4.482706533,6.708437162,8.923795221,11.1288126
169,2584,-122.3444104,45.55441032,0.014,3500,0.654299788,1.307883296,1.960751021,2.61290346,3.264341111,1.307883296,2.61290346,3.91506447,5.214370304,6.510824939,1.960751021,3.91506447,5.862953773,7.804432352,9.739513634
170,929,-121.7274727,45.67616466,0.044,11000,0.548567443,1.096603147,1.644107508,2.191080923,2.737523791,1.096603147,2.191080923,3.283436507,4.373673077,5.461793811,1.644107508,3.283436507,4.917997725,6.547801888,8.172859723
171,1182,-121.1083039,45.79513667,0.188,47000,0.431952666,0.863273002,1.293961565,1.724018916,2.153445611,0.863273002,1.724018916,2.582242211,3.437947355,4.291138816,1.293961565,2.582242211,3.864857017,5.141821064,6.413149434
172,1182,-120.4869446,45.91130928,0.156,39000,0.446801272,0.893192896,1.339174802,1.784746919,2.229909178,0.893192896,1.784746919,2.674661509,3.562936105,4.449570147,1.339174802,2.674661509,4.00645823,5.334563075,6.658974153
173,2148,-119.8634368,46.02466562,0.482,120500,0.141342371,0.282628993,0.423859719,0.565034402,0.706152897,0.282628993,0.565034402,0.847215055,1.129169775,1.410897388,0.423859719,0.847215055,1.270062043,1.69239672,2.11421512
174,2148,-119.2378231,46.13518901,0.492,123000,0.125735258,0.251491626,0.377268923,0.503066971,0.628885592,0.251491626,0.503066971,0.754724607,1.006463103,1.25828103,0.377268923,0.754724607,1.132362227,1.510176957,1.888163973
175,1283,-118.6101474,46.24286303,0.59,147500,0.239454217,0.478921059,0.718400255,0.957891534,1.197394624,0.478921059,0.957891534,1.436909255,1.91597205,2.395077749,0.718400255,1.436909255,2.155519672,2.874224181,3.593015455
176,1946,-117.9804544,46.3476715,0.472,118000,0.456711673,0.912888181,1.368529955,1.823637427,2.27821103,0.912888181,1.823637427,2.732251196,3.638732944,4.543086129,1.368529955,2.732251196,4.091175391,5.445314208,6.794679315
177,343,-117.3487901,46.44959849,0.454,113500,0.603373849,1.205700123,1.806979826,2.407213962,3.006403534,1.205700123,2.407213962,3.604549547,4.797714912,5.986718088,1.806979826,3.604549547,5.392736271,7.171567107,8.941069162
178,450,-116.7152012,46.54862834,0.546,136500,0.646195231,1.291367237,1.935517059,2.578645738,3.220754313,1.291367237,2.578645738,3.861843826,5.140969823,6.416032055,1.935517059,3.861843826,5.77900839,7.687038842,9.585963272
179,1545,-116.0797354,46.6447457,0.012,3000,0.638733387,1.276195582,1.912388181,2.547312782,3.180970985,1.276195582,2.547312782,3.813364386,5.074363176,6.330321937,1.912388181,3.813364386,5.702971762,7.581253453,9.448252606
182,1739,-114.1625691,46.91547377,0.016,4000,0.350458074,0.7001548,1.049091093,1.397267867,1.744686039,0.7001548,1.397267867,2.091346523,2.782398089,3.470429886,1.049091093,2.091346523,3.126791001,4.155449236,5.177345935
183,1739,-113.5200926,46.99979375,0.006,1500,0.465262776,0.929196231,1.391802266,1.853082784,2.313039685,0.929196231,1.853082784,2.771674872,3.68498771,4.593036512,1.391802266,2.771674872,4.139669165,5.495836491,6.840228199
184,1894,-112.875992,47.08112923,0.012,3000,0.442376555,0.88395255,1.32472898,1.764706835,2.203887108,0.88395255,1.764706835,2.642270791,3.516652359,4.387859477,1.32472898,2.642270791,3.952652228,5.255900084,6.552041152
185,2009,-112.2303207,47.15946685,0.028,7000,0.2848138,0.569165507,0.853055558,1.136484393,1.419452452,0.569165507,1.136484393,1.701960172,2.265596353,2.827396448,0.853055558,1.701960172,2.546725692,3.387363969,4.223886853
186,1974,-111.5831327,47.23479368,0.156,39000,0.214719134,0.429280427,0.643683787,0.857929121,1.072016336,0.429280427,0.857929121,1.28594534,1.713328342,2.140077385,0.643683787,1.28594534,1.926782155,2.566191726,3.204171547
187,1974,-110.9344829,47.30709716,0.282,70500,0.29393134,0.587627717,0.881088856,1.174314484,1.467304324,0.587627717,1.174314484,1.760058102,2.344856374,2.928707103,0.881088856,1.760058102,2.636900319,3.511608089,4.384173995
188,2933,-110.2844269,47.37636514,0.316,79000,0.327819203,0.655189887,0.982112393,1.308587063,1.634614236,0.655189887,1.308587063,1.960194253,2.610014185,3.258049585,0.982112393,1.960194253,2.934254781,3.904303177,4.870348642
189,1443,-109.6330213,47.4425859,0.368,92000,0.26311448,0.525908742,0.788382983,1.050537401,1.312372193,0.525908742,1.050537401,1.573887557,2.095960789,2.616758677,0.788382983,1.573887557,2.356519053,3.1362828,3.913184128
190,1443,-108.9803231,47.50574817,0.142,35500,0.220237362,0.440283293,0.660137625,0.879800187,1.09927081,0.440283293,0.879800187,1.318549324,1.756529347,2.1937389,0.660137625,1.318549324,1.975230517,2.630176624,3.283383066
191,1443,-108.3263904,47.5658411,0.028,7000,0.18993241,0.379666413,0.5692022,0.75853996,0.947679885,0.379666413,0.75853996,1.136622166,1.513914554,1.890418651,0.5692022,1.136622166,1.702265044,2.26613598,2.828240121
192,1980,-107.6712817,47.62285433,0.032,8000,0.201655227,0.403147484,0.604476831,0.805643331,1.006647043,0.403147484,0.805643331,1.20748803,1.608682074,2.009225953,0.604476831,1.20748803,1.809035254,2.409120158,3.007744398
193,1029,-107.0150562,47.67677795,0.062,15500,0.244766657,0.489108285,0.733025317,0.976518186,1.219587324,0.489108285,0.976518186,1.462233164,1.946256684,2.42859221,0.733025317,1.462233164,2.18763523,2.909243204,3.627068775
194,1980,-106.3577739,47.72760255,0.03,7500,0.276799949,0.553123518,0.8289713,1.104343887,1.379241871,0.553123518,1.104343887,1.653665844,2.201094128,2.746633477,0.8289713,1.653665844,2.474099623,3.290288629,4.102248855
195,2160,-105.6994951,47.7753192,0.372,93000,0.289563647,0.578725477,0.867485931,1.155845452,1.443804481,0.578725477,1.155845452,1.73136346,2.305283032,2.877607704,0.867485931,1.73136346,2.59164451,3.448341008,4.30146488
196,2197,-105.040281,47.81991947,0.304,76000,0.27262393,0.545046498,0.817267787,1.089287875,1.361106844,0.545046498,1.089287875,1.632724775,2.175357843,2.717187726,0.817267787,1.632724775,2.446373143,3.258215067,4.068252726
197,2197,-104.3801931,47.86139547,0.386,96500,0.307488372,0.614678928,0.921571898,1.228167513,1.534466003,0.614678928,1.228167513,1.840467597,2.451581021,3.061509627,0.921571898,1.840467597,2.756693311,3.670255255,4.581159644
198,2145,-103.7192936,47.8997398,0.398,99500,0.415963312,0.831368458,1.246215967,1.660506372,2.074240205,0.831368458,1.660506372,2.487417995,3.312107574,4.13457936,1.246215967,2.487417995,3.723620426,4.954837604,6.181083873
199,2145,-103.0576448,47.9349456,0.304,76000,0.471819291,0.942840252,1.413063754,1.882490672,2.351121878,0.942840252,1.882490672,2.818958246,3.752249962,4.682372804,1.413063754,2.818958246,4.217707055,5.60933376,6.993861937
200,1649,-102.3953099,47.96700655,0.398,99500,0.556056096,1.111281694,1.665677582,2.219244551,2.771983387,1.111281694,2.219244551,3.32389488,4.42523899,5.523283188,1.665677582,3.32389488,4.974673184,6.618033783,8.253997969
201,672,-101.7323521,47.99591686,0.704,176000,0.646050942,1.291180293,1.93538886,2.57867745,3.221046871,1.291180293,2.57867745,3.86249793,5.142648192,6.419134692,1.93538886,3.86249793,5.781349008,7.691963891,9.594364376
202,672,-101.0688353,48.02167133,0.658,164500,0.600378307,1.200034751,1.798969734,2.397183658,2.994676923,1.200034751,2.397183658,3.591449932,4.782836788,5.971347439,1.798969734,3.591449932,5.377451438,7.156985097,8.930061751
203,2408,-100.4048234,48.04426527,0.46,115000,0.599225781,1.197607519,1.795145868,2.391841479,2.987695006,1.197607519,2.391841479,3.582707102,4.770209613,5.954354234,1.795145868,3.582707102,5.362701333,7.135146189,8.9000593
204,3105,-99.74038088,48.06369457,0.644,161000,0.604100105,1.207430964,1.809993069,2.411786911,3.012812983,1.207430964,2.411786911,3.613071777,4.8112895,6.006444018,1.809993069,3.613071777,5.409249414,7.198539267,8.980954627
205,3105,-99.07557225,48.07995572,0.52,130000,0.629077397,1.257590655,1.885539783,2.512924789,3.139745683,1.257590655,2.512924789,3.766002474,5.016823781,6.265388781,1.885539783,3.766002474,5.641388315,7.511697546,9.37693041
206,1807,-98.41046237,48.09304572,0.562,140500,0.683987082,1.367371381,2.050152885,2.732331583,3.413907462,1.367371381,2.732331583,4.094880511,5.45501807,6.812744165,2.050152885,4.094880511,6.134182556,8.1680587,10.19650862
207,2779,-97.74511622,48.10296219,0.806,201500,0.704498537,1.407797581,2.109898338,2.810802015,3.510509819,1.407797581,2.810802015,4.209022958,5.602470067,6.991152998,2.109898338,4.209022958,6.297406451,8.375081408,10.44208042
208,2996,-97.07959892,48.10970332,0.802,200500,0.722357532,1.443765503,2.164224658,2.883735745,3.602299509,1.443765503,2.883735745,4.319916697,5.752314327,7.180934603,2.164224658,4.319916697,6.467096261,8.605783496,10.73599855
209,2893,-96.41397571,48.11326788,0.756,189000,0.519160845,1.037160245,1.553999639,2.069680469,2.584204174,1.037160245,2.069680469,3.097572194,4.12084694,5.139516228,1.553999639,3.097572194,4.630756546,6.153591579,7.666116176
210,2893,-95.74831188,48.11365519,0.498,124500,0.595510298,1.189574714,1.782195148,2.373373496,2.963111659,1.189574714,2.373373496,3.551411535,4.72370402,5.890266142,1.782195148,3.551411535,5.307700427,7.051113089,8.781700784
211,64,-95.08267275,48.11086521,0.012,3000,0.441557949,0.881854304,1.320890871,1.758669454,2.195191859,0.881854304,1.758669454,2.63045989,3.497240049,4.359024372,1.320890871,2.63045989,3.928755788,5.215827296,6.491723145
212,2459,-94.41712361,48.10489844,0.032,8000,0.893394319,1.785684409,2.676871198,3.566955618,4.455938597,1.785684409,3.566955618,5.343821065,7.116288189,8.884364426,2.676871198,5.343821065,8.000874703,10.64805721,13.2853937
226,2409,-67.35884561,45.07252107,0.006,1500,0.69123586,1.380536186,2.067903739,2.75334128,3.436851569,1.380536186,2.75334128,4.118437368,5.475846536,6.825590872,2.067903739,4.118437368,6.151675428,8.167692463,10.16656302
228,1444,-123.3901319,44.8718603,0.118,29500,0.928896807,1.856260642,2.782093178,3.706396088,4.629171044,1.856260642,3.706396088,5.550419719,7.388344916,9.220185062,2.782093178,5.550419719,8.305024784,11.04595354,13.77325114
229,2366,-122.781358,44.99818077,0.27,67500,0.782650716,1.564197641,2.344641551,3.123983221,3.902223428,1.564197641,3.123983221,4.679362947,6.230343028,7.776929673,2.344641551,4.679362947,7.004185142,9.319129089,11.62421574
230,3063,-122.1703176,45.12176793,0.004,1000,0.970921017,1.939085391,2.904497447,3.86716151,4.827081906,1.939085391,3.86716151,5.78426296,7.690424343,9.585680262,2.904497447,5.78426296,8.639413323,11.47006532,14.27633573
231,1128,-121.5570489,45.24260483,0.008,2000,0.265951162,0.5316319,0.797041973,1.062181137,1.32704915,0.5316319,1.062181137,1.59164577,2.120023862,2.647313474,0.797041973,1.59164577,2.383804849,3.173512667,3.960762681
232,1128,-120.9415909,45.36067468,0.368,92000,0.384786878,0.768983891,1.152591682,1.535610899,1.918042186,0.768983891,1.535610899,2.299886189,3.061814923,3.821402265,1.152591682,2.299886189,3.441900945,4.578653379,5.710160915
233,2904,-120.3239839,45.4759609,0.45,112500,0.306135819,0.611943903,0.917424357,1.22257729,1.527402806,0.611943903,1.22257729,1.831901013,2.439915923,3.046622872,0.917424357,1.831901013,2.743432839,3.652022711,4.557673501
234,2500,-119.7042689,45.58844708,0.576,144000,0.186990744,0.373701823,0.560133465,0.746285896,0.932159342,0.373701823,0.746285896,1.11775403,1.488108037,1.857349727,0.560133465,1.11775403,1.672867808,2.225480913,2.77559946
235,2066,-119.0824882,45.69811705,0.518,129500,0.177830748,0.355652622,0.533465356,0.711268682,0.889062334,0.355652622,0.711268682,1.066846043,1.422382569,1.777876121,0.533465356,1.066846043,1.60013485,2.133324563,2.666407969
236,2066,-118.458685,45.80495486,0.584,146000,0.405552102,0.810828086,1.215827875,1.620551386,2.024998541,0.810828086,1.620551386,2.429169259,3.236681064,4.043086162,1.215827875,2.429169259,3.640021992,4.848383913,6.054252861
237,1466,-117.8329032,45.90894478,0.022,5500,0.635114617,1.269198904,1.902253755,2.534280059,3.16527871,1.269198904,2.534280059,3.795250597,5.052117649,6.304888348,1.902253755,3.795250597,5.679014597,7.553569826,9.418940352
